order_id,order_date,customer_id,region,category,product,quantity,price,revenue,month
3761,2023-06-06 16:00:00,1046,North,Electronics,Headphones,2,28388,56776,2023-06
3762,2023-06-06 17:00:00,1274,North,Electronics,Shoes,3,25534,76602,2023-06
3763,2023-06-06 18:00:00,1216,West,Home Decor,Lamp,3,9617,28851,2023-06
3764,2023-06-06 19:00:00,1599,East,Electronics,Rice Bag,2,23250,46500,2023-06
3765,2023-06-06 20:00:00,1341,East,Grocery,Rice Bag,3,6366,19098,2023-06
3766,2023-06-06 21:00:00,1391,North,Fashion,Smartphone,3,472,1416,2023-06
3767,2023-06-06 22:00:00,1570,West,Grocery,Shoes,1,1802,1802,2023-06
3768,2023-06-06 23:00:00,1344,East,Grocery,Headphones,3,1822,5466,2023-06
3769,2023-06-07 00:00:00,1019,West,Grocery,Rice Bag,3,43793,131379,2023-06
3770,2023-06-07 01:00:00,1031,South,Fashion,Smartphone,3,29378,88134,2023-06
3771,2023-06-07 02:00:00,1472,North,Electronics,Shoes,3,43056,129168,2023-06
3772,2023-06-07 03:00:00,1014,North,Grocery,Shoes,2,41863,83726,2023-06
3773,2023-06-07 04:00:00,1375,East,Fashion,Jeans,2,29366,58732,2023-06
3774,2023-06-07 05:00:00,1566,South,Home Decor,Smartphone,2,38580,77160,2023-06
3775,2023-06-07 06:00:00,1190,East,Fashion,Headphones,2,25052,50104,2023-06
3776,2023-06-07 07:00:00,1247,North,Electronics,Shoes,1,21101,21101,2023-06
3777,2023-06-07 08:00:00,1123,West,Grocery,Jeans,1,7253,7253,2023-06
3778,2023-06-07 09:00:00,1120,East,Home Decor,Headphones,1,39288,39288,2023-06
3779,2023-06-07 10:00:00,1039,North,Home Decor,Mixer,1,16539,16539,2023-06
3780,2023-06-07 11:00:00,1529,West,Home Decor,Smartphone,1,36202,36202,2023-06
3781,2023-06-07 12:00:00,1551,North,Fashion,Mixer,1,37620,37620,2023-06
3782,2023-06-07 13:00:00,1098,South,Electronics,Shoes,2,1686,3372,2023-06
3783,2023-06-07 14:00:00,1257,East,Home Decor,Lamp,1,8680,8680,2023-06
3784,2023-06-07 15:00:00,1106,North,Fashion,T-Shirt,1,35884,35884,2023-06
3785,2023-06-07 16:00:00,1066,West,Fashion,Headphones,3,23467,70401,2023-06
3786,2023-06-07 17:00:00,1230,East,Grocery,Jeans,3,25385,76155,2023-06
3787,2023-06-07 18:00:00,1198,East,Home Decor,T-Shirt,3,18544,55632,2023-06
3788,2023-06-07 19:00:00,1032,West,Home Decor,Laptop,2,42754,85508,2023-06
3789,2023-06-07 20:00:00,1322,East,Grocery,Laptop,2,3299,6598,2023-06
3790,2023-06-07 21:00:00,1404,West,Home Decor,Mixer,3,9554,28662,2023-06
3791,2023-06-07 22:00:00,1085,West,Grocery,Fryer,2,30286,60572,2023-06
3792,2023-06-07 23:00:00,1192,North,Fashion,Laptop,3,23131,69393,2023-06
3793,2023-06-08 00:00:00,1167,West,Grocery,Jeans,1,26594,26594,2023-06
3794,2023-06-08 01:00:00,1439,South,Fashion,Fryer,2,25955,51910,2023-06
3795,2023-06-08 02:00:00,1141,North,Home Decor,Shoes,2,18304,36608,2023-06
3796,2023-06-08 03:00:00,1558,East,Fashion,Smartphone,2,31366,62732,2023-06
3797,2023-06-08 04:00:00,1188,South,Home Decor,Smartphone,1,29433,29433,2023-06
3798,2023-06-08 05:00:00,1397,West,Home Decor,Fryer,3,24111,72333,2023-06
3799,2023-06-08 06:00:00,1285,East,Grocery,Fryer,2,41792,83584,2023-06
3800,2023-06-08 07:00:00,1110,West,Fashion,Mixer,2,40327,80654,2023-06
3801,2023-06-08 08:00:00,1270,North,Fashion,Fryer,2,2476,4952,2023-06
3802,2023-06-08 09:00:00,1317,South,Electronics,Jeans,2,44650,89300,2023-06
3803,2023-06-08 10:00:00,1359,South,Electronics,Headphones,2,23004,46008,2023-06
3804,2023-06-08 11:00:00,1211,North,Home Decor,Shoes,2,15204,30408,2023-06
3805,2023-06-08 12:00:00,1444,East,Home Decor,Smartphone,3,21202,63606,2023-06
3806,2023-06-08 13:00:00,1361,South,Home Decor,Lamp,3,13792,41376,2023-06
3807,2023-06-08 14:00:00,1418,East,Electronics,Fryer,3,30975,92925,2023-06
3808,2023-06-08 15:00:00,1487,North,Home Decor,Shoes,2,1153,2306,2023-06
3809,2023-06-08 16:00:00,1594,South,Grocery,Laptop,2,31974,63948,2023-06
3810,2023-06-08 17:00:00,1367,South,Home Decor,Smartphone,3,38230,114690,2023-06
3811,2023-06-08 18:00:00,1054,South,Home Decor,Smartphone,2,7740,15480,2023-06
3812,2023-06-08 19:00:00,1101,North,Electronics,Fryer,3,27147,81441,2023-06
3813,2023-06-08 20:00:00,1588,East,Home Decor,Smartphone,1,11051,11051,2023-06
3814,2023-06-08 21:00:00,1007,South,Fashion,Rice Bag,3,27937,83811,2023-06
3815,2023-06-08 22:00:00,1228,North,Fashion,Jeans,3,5285,15855,2023-06
3816,2023-06-08 23:00:00,1077,West,Electronics,T-Shirt,3,10868,32604,2023-06
3817,2023-06-09 00:00:00,1191,East,Fashion,Mixer,3,6398,19194,2023-06
3818,2023-06-09 01:00:00,1151,South,Fashion,Shoes,2,5502,11004,2023-06
3819,2023-06-09 02:00:00,1506,West,Home Decor,Shoes,2,39631,79262,2023-06
3820,2023-06-09 03:00:00,1071,West,Electronics,T-Shirt,2,6501,13002,2023-06
3821,2023-06-09 04:00:00,1252,East,Home Decor,Fryer,2,18970,37940,2023-06
3822,2023-06-09 05:00:00,1492,East,Home Decor,Laptop,3,20833,62499,2023-06
3823,2023-06-09 06:00:00,1582,East,Home Decor,Laptop,1,31310,31310,2023-06
3824,2023-06-09 07:00:00,1083,South,Fashion,Lamp,2,4795,9590,2023-06
3825,2023-06-09 08:00:00,1400,East,Fashion,Fryer,2,15241,30482,2023-06
3826,2023-06-09 09:00:00,1224,East,Grocery,Fryer,2,18298,36596,2023-06
3827,2023-06-09 10:00:00,1489,North,Fashion,Laptop,1,22336,22336,2023-06
3828,2023-06-09 11:00:00,1275,North,Grocery,Fryer,1,9383,9383,2023-06
3829,2023-06-09 12:00:00,1515,South,Fashion,Mixer,2,33238,66476,2023-06
3830,2023-06-09 13:00:00,1463,West,Electronics,Lamp,3,38482,115446,2023-06
3831,2023-06-09 14:00:00,1335,North,Home Decor,Smartphone,3,3118,9354,2023-06
3832,2023-06-09 15:00:00,1135,North,Electronics,Lamp,1,30256,30256,2023-06
3833,2023-06-09 16:00:00,1097,East,Home Decor,Fryer,2,32559,65118,2023-06
3834,2023-06-09 17:00:00,1037,South,Electronics,Fryer,1,472,472,2023-06
3835,2023-06-09 18:00:00,1026,North,Home Decor,Fryer,1,1199,1199,2023-06
3836,2023-06-09 19:00:00,1134,South,Fashion,T-Shirt,3,4813,14439,2023-06
3837,2023-06-09 20:00:00,1062,South,Grocery,T-Shirt,3,4087,12261,2023-06
3838,2023-06-09 21:00:00,1121,East,Home Decor,Lamp,2,21043,42086,2023-06
3839,2023-06-09 22:00:00,1137,South,Home Decor,Smartphone,2,10373,20746,2023-06
3840,2023-06-09 23:00:00,1263,South,Home Decor,Headphones,1,24947,24947,2023-06
3841,2023-06-10 00:00:00,1057,West,Electronics,Rice Bag,2,42917,85834,2023-06
3842,2023-06-10 01:00:00,1014,West,Grocery,Shoes,3,867,2601,2023-06
3843,2023-06-10 02:00:00,1390,North,Grocery,Laptop,3,28381,85143,2023-06
3844,2023-06-10 03:00:00,1466,West,Grocery,Jeans,3,13410,40230,2023-06
3845,2023-06-10 04:00:00,1219,West,Home Decor,Mixer,1,17392,17392,2023-06
3846,2023-06-10 05:00:00,1227,South,Home Decor,Smartphone,1,3884,3884,2023-06
3847,2023-06-10 06:00:00,1103,East,Fashion,Mixer,1,36652,36652,2023-06
3848,2023-06-10 07:00:00,1033,East,Grocery,Jeans,3,20410,61230,2023-06
3849,2023-06-10 08:00:00,1267,North,Home Decor,Mixer,1,43033,43033,2023-06
3850,2023-06-10 09:00:00,1197,South,Fashion,Laptop,1,20496,20496,2023-06
3851,2023-06-10 10:00:00,1380,West,Home Decor,Laptop,3,23165,69495,2023-06
3852,2023-06-10 11:00:00,1045,West,Grocery,Jeans,2,8447,16894,2023-06
3853,2023-06-10 12:00:00,1362,East,Fashion,Jeans,2,15059,30118,2023-06
3854,2023-06-10 13:00:00,1594,West,Electronics,T-Shirt,1,13719,13719,2023-06
3855,2023-06-10 14:00:00,1464,East,Fashion,Laptop,1,6180,6180,2023-06
3856,2023-06-10 15:00:00,1562,South,Fashion,Mixer,1,9014,9014,2023-06
3857,2023-06-10 16:00:00,1383,South,Electronics,Rice Bag,2,25734,51468,2023-06
3858,2023-06-10 17:00:00,1510,South,Fashion,Fryer,1,23669,23669,2023-06
3859,2023-06-10 18:00:00,1374,South,Grocery,Shoes,1,24014,24014,2023-06
3860,2023-06-10 19:00:00,1195,South,Fashion,Shoes,1,23797,23797,2023-06
3861,2023-06-10 20:00:00,1446,North,Electronics,Shoes,3,44335,133005,2023-06
3862,2023-06-10 21:00:00,1538,North,Electronics,T-Shirt,3,3936,11808,2023-06
3863,2023-06-10 22:00:00,1312,East,Electronics,Smartphone,2,41365,82730,2023-06
3864,2023-06-10 23:00:00,1104,West,Grocery,Jeans,2,9743,19486,2023-06
3865,2023-06-11 00:00:00,1246,South,Home Decor,Mixer,1,10491,10491,2023-06
3866,2023-06-11 01:00:00,1119,West,Grocery,Smartphone,1,3361,3361,2023-06
3867,2023-06-11 02:00:00,1351,West,Home Decor,Headphones,1,26465,26465,2023-06
3868,2023-06-11 03:00:00,1154,East,Fashion,Laptop,1,5487,5487,2023-06
3869,2023-06-11 04:00:00,1054,West,Electronics,T-Shirt,1,43191,43191,2023-06
3870,2023-06-11 05:00:00,1072,East,Electronics,Headphones,2,34237,68474,2023-06
3871,2023-06-11 06:00:00,1578,North,Fashion,Smartphone,1,42485,42485,2023-06
3872,2023-06-11 07:00:00,1107,North,Home Decor,T-Shirt,2,23083,46166,2023-06
3873,2023-06-11 08:00:00,1074,North,Grocery,Smartphone,2,29406,58812,2023-06
3874,2023-06-11 09:00:00,1206,East,Fashion,Mixer,3,17467,52401,2023-06
3875,2023-06-11 10:00:00,1423,East,Fashion,Laptop,2,34127,68254,2023-06
3876,2023-06-11 11:00:00,1032,East,Electronics,Fryer,2,28768,57536,2023-06
3877,2023-06-11 12:00:00,1210,East,Grocery,Shoes,1,12294,12294,2023-06
3878,2023-06-11 13:00:00,1540,West,Electronics,Rice Bag,2,21372,42744,2023-06
3879,2023-06-11 14:00:00,1507,North,Grocery,Headphones,1,34593,34593,2023-06
3880,2023-06-11 15:00:00,1552,North,Fashion,Shoes,3,39653,118959,2023-06
3881,2023-06-11 16:00:00,1521,North,Home Decor,Shoes,2,6634,13268,2023-06
3882,2023-06-11 17:00:00,1516,West,Grocery,Lamp,2,42995,85990,2023-06
3883,2023-06-11 18:00:00,1271,East,Electronics,Rice Bag,3,39151,117453,2023-06
3884,2023-06-11 19:00:00,1394,East,Electronics,Fryer,2,8809,17618,2023-06
3885,2023-06-11 20:00:00,1079,West,Fashion,Fryer,3,29663,88989,2023-06
3886,2023-06-11 21:00:00,1321,South,Home Decor,Fryer,3,29063,87189,2023-06
3887,2023-06-11 22:00:00,1330,East,Fashion,Fryer,2,1457,2914,2023-06
3888,2023-06-11 23:00:00,1212,North,Electronics,Jeans,3,33303,99909,2023-06
3889,2023-06-12 00:00:00,1016,West,Grocery,Headphones,2,20667,41334,2023-06
3890,2023-06-12 01:00:00,1251,North,Home Decor,Smartphone,3,8665,25995,2023-06
3891,2023-06-12 02:00:00,1494,West,Fashion,Rice Bag,1,40261,40261,2023-06
3892,2023-06-12 03:00:00,1027,North,Home Decor,Rice Bag,1,29245,29245,2023-06
3893,2023-06-12 04:00:00,1529,East,Home Decor,Headphones,3,17621,52863,2023-06
3894,2023-06-12 05:00:00,1008,North,Grocery,Rice Bag,1,23600,23600,2023-06
3895,2023-06-12 06:00:00,1389,West,Fashion,Rice Bag,2,8803,17606,2023-06
3896,2023-06-12 07:00:00,1138,East,Fashion,Smartphone,1,7086,7086,2023-06
3897,2023-06-12 08:00:00,1154,North,Electronics,Shoes,1,11445,11445,2023-06
3898,2023-06-12 09:00:00,1165,North,Home Decor,T-Shirt,1,30886,30886,2023-06
3899,2023-06-12 10:00:00,1110,East,Home Decor,Fryer,2,37558,75116,2023-06
3900,2023-06-12 11:00:00,1090,North,Grocery,Headphones,3,29430,88290,2023-06
3901,2023-06-12 12:00:00,1081,West,Electronics,Jeans,2,7452,14904,2023-06
3902,2023-06-12 13:00:00,1437,East,Fashion,Smartphone,3,36075,108225,2023-06
3903,2023-06-12 14:00:00,1237,East,Fashion,T-Shirt,1,23425,23425,2023-06
3904,2023-06-12 15:00:00,1396,West,Fashion,Shoes,3,35894,107682,2023-06
3905,2023-06-12 16:00:00,1465,South,Grocery,Lamp,1,24803,24803,2023-06
3906,2023-06-12 17:00:00,1231,North,Home Decor,Shoes,2,11530,23060,2023-06
3907,2023-06-12 18:00:00,1004,South,Grocery,Smartphone,2,20390,40780,2023-06
3908,2023-06-12 19:00:00,1239,North,Home Decor,Mixer,1,9937,9937,2023-06
3909,2023-06-12 20:00:00,1242,West,Electronics,T-Shirt,3,33021,99063,2023-06
3910,2023-06-12 21:00:00,1179,South,Fashion,Headphones,3,18048,54144,2023-06
3911,2023-06-12 22:00:00,1475,West,Electronics,Jeans,3,19952,59856,2023-06
3912,2023-06-12 23:00:00,1106,South,Grocery,T-Shirt,2,32751,65502,2023-06
3913,2023-06-13 00:00:00,1302,West,Fashion,Mixer,2,33644,67288,2023-06
3914,2023-06-13 01:00:00,1301,South,Fashion,Lamp,3,35379,106137,2023-06
3915,2023-06-13 02:00:00,1049,East,Home Decor,Laptop,1,4791,4791,2023-06
3916,2023-06-13 03:00:00,1230,North,Electronics,Fryer,2,22194,44388,2023-06
3917,2023-06-13 04:00:00,1021,West,Home Decor,Rice Bag,1,13556,13556,2023-06
3918,2023-06-13 05:00:00,1092,East,Fashion,Fryer,2,7127,14254,2023-06
3919,2023-06-13 06:00:00,1123,East,Electronics,Smartphone,1,31977,31977,2023-06
3920,2023-06-13 07:00:00,1392,South,Grocery,Headphones,2,3374,6748,2023-06
3921,2023-06-13 08:00:00,1157,North,Grocery,Mixer,2,3839,7678,2023-06
3922,2023-06-13 09:00:00,1158,East,Fashion,Fryer,3,24711,74133,2023-06
3923,2023-06-13 10:00:00,1481,North,Electronics,T-Shirt,2,37605,75210,2023-06
3924,2023-06-13 11:00:00,1095,West,Home Decor,Laptop,3,35657,106971,2023-06
3925,2023-06-13 12:00:00,1515,South,Electronics,Headphones,3,30296,90888,2023-06
3926,2023-06-13 13:00:00,1217,East,Grocery,Shoes,3,28746,86238,2023-06
3927,2023-06-13 14:00:00,1091,South,Grocery,Mixer,2,26628,53256,2023-06
3928,2023-06-13 15:00:00,1001,North,Fashion,T-Shirt,1,32181,32181,2023-06
3929,2023-06-13 16:00:00,1087,West,Electronics,Smartphone,3,44425,133275,2023-06
3930,2023-06-13 17:00:00,1271,North,Fashion,Shoes,3,27841,83523,2023-06
3931,2023-06-13 18:00:00,1325,West,Grocery,Smartphone,1,18412,18412,2023-06
3932,2023-06-13 19:00:00,1202,South,Fashion,Shoes,2,34657,69314,2023-06
3933,2023-06-13 20:00:00,1272,North,Electronics,Fryer,3,31553,94659,2023-06
3934,2023-06-13 21:00:00,1087,East,Fashion,Headphones,3,36336,109008,2023-06
3935,2023-06-13 22:00:00,1123,East,Grocery,Laptop,3,32786,98358,2023-06
3936,2023-06-13 23:00:00,1301,North,Fashion,Rice Bag,2,2759,5518,2023-06
3937,2023-06-14 00:00:00,1068,North,Electronics,Lamp,1,17504,17504,2023-06
3938,2023-06-14 01:00:00,1528,North,Electronics,Rice Bag,2,15508,31016,2023-06
3939,2023-06-14 02:00:00,1419,West,Fashion,Headphones,1,38814,38814,2023-06
3940,2023-06-14 03:00:00,1356,West,Fashion,Mixer,1,33989,33989,2023-06
3941,2023-06-14 04:00:00,1071,West,Fashion,Fryer,2,18390,36780,2023-06
3942,2023-06-14 05:00:00,1415,South,Fashion,Jeans,1,35256,35256,2023-06
3943,2023-06-14 06:00:00,1221,South,Grocery,Laptop,3,41209,123627,2023-06
3944,2023-06-14 07:00:00,1501,East,Electronics,Mixer,3,25649,76947,2023-06
3945,2023-06-14 08:00:00,1419,East,Fashion,Mixer,2,16354,32708,2023-06
3946,2023-06-14 09:00:00,1060,East,Electronics,Jeans,2,4218,8436,2023-06
3947,2023-06-14 10:00:00,1495,East,Electronics,Mixer,2,1134,2268,2023-06
3948,2023-06-14 11:00:00,1081,East,Grocery,Lamp,3,2786,8358,2023-06
3949,2023-06-14 12:00:00,1141,West,Grocery,Mixer,2,15847,31694,2023-06
3950,2023-06-14 13:00:00,1343,West,Home Decor,T-Shirt,1,33911,33911,2023-06
3951,2023-06-14 14:00:00,1064,West,Electronics,Mixer,2,34131,68262,2023-06
3952,2023-06-14 15:00:00,1522,West,Fashion,Lamp,3,28132,84396,2023-06
3953,2023-06-14 16:00:00,1588,East,Fashion,Smartphone,1,16876,16876,2023-06
3954,2023-06-14 17:00:00,1159,West,Home Decor,Lamp,1,18429,18429,2023-06
3955,2023-06-14 18:00:00,1372,West,Electronics,Headphones,2,23030,46060,2023-06
3956,2023-06-14 19:00:00,1020,North,Electronics,Jeans,2,7169,14338,2023-06
3957,2023-06-14 20:00:00,1580,South,Electronics,Lamp,1,40353,40353,2023-06
3958,2023-06-14 21:00:00,1205,South,Grocery,Smartphone,3,31317,93951,2023-06
3959,2023-06-14 22:00:00,1487,West,Fashion,Rice Bag,1,12033,12033,2023-06
3960,2023-06-14 23:00:00,1287,North,Electronics,Jeans,3,30367,91101,2023-06
3961,2023-06-15 00:00:00,1009,West,Fashion,Lamp,2,28385,56770,2023-06
3962,2023-06-15 01:00:00,1501,South,Home Decor,Fryer,1,39311,39311,2023-06
3963,2023-06-15 02:00:00,1108,South,Electronics,Fryer,2,22227,44454,2023-06
3964,2023-06-15 03:00:00,1451,South,Home Decor,Laptop,3,8979,26937,2023-06
3965,2023-06-15 04:00:00,1066,North,Grocery,Mixer,2,28094,56188,2023-06
3966,2023-06-15 05:00:00,1018,North,Home Decor,T-Shirt,2,31680,63360,2023-06
3967,2023-06-15 06:00:00,1590,South,Electronics,Lamp,3,36071,108213,2023-06
3968,2023-06-15 07:00:00,1128,West,Electronics,Laptop,3,15556,46668,2023-06
3969,2023-06-15 08:00:00,1012,West,Electronics,Fryer,1,43422,43422,2023-06
3970,2023-06-15 09:00:00,1323,South,Grocery,T-Shirt,3,44438,133314,2023-06
3971,2023-06-15 10:00:00,1486,South,Grocery,Mixer,3,30890,92670,2023-06
3972,2023-06-15 11:00:00,1162,South,Fashion,T-Shirt,2,34877,69754,2023-06
3973,2023-06-15 12:00:00,1135,West,Home Decor,Fryer,3,36754,110262,2023-06
3974,2023-06-15 13:00:00,1261,North,Fashion,T-Shirt,3,14116,42348,2023-06
3975,2023-06-15 14:00:00,1447,East,Fashion,Jeans,1,34369,34369,2023-06
3976,2023-06-15 15:00:00,1001,North,Grocery,Headphones,3,21494,64482,2023-06
3977,2023-06-15 16:00:00,1534,South,Grocery,Lamp,2,36252,72504,2023-06
3978,2023-06-15 17:00:00,1277,East,Electronics,Lamp,3,41733,125199,2023-06
3979,2023-06-15 18:00:00,1038,East,Fashion,Jeans,2,37398,74796,2023-06
3980,2023-06-15 19:00:00,1244,West,Grocery,Mixer,1,9253,9253,2023-06
3981,2023-06-15 20:00:00,1210,West,Home Decor,T-Shirt,3,23377,70131,2023-06
3982,2023-06-15 21:00:00,1463,West,Grocery,Shoes,1,20563,20563,2023-06
3983,2023-06-15 22:00:00,1047,South,Electronics,Mixer,1,33700,33700,2023-06
3984,2023-06-15 23:00:00,1436,North,Home Decor,Rice Bag,3,2354,7062,2023-06
3985,2023-06-16 00:00:00,1412,East,Fashion,Rice Bag,1,36664,36664,2023-06
3986,2023-06-16 01:00:00,1572,South,Fashion,Smartphone,1,41935,41935,2023-06
3987,2023-06-16 02:00:00,1527,East,Grocery,Fryer,3,38063,114189,2023-06
3988,2023-06-16 03:00:00,1534,South,Home Decor,Smartphone,1,37983,37983,2023-06
3989,2023-06-16 04:00:00,1472,South,Fashion,T-Shirt,3,18459,55377,2023-06
3990,2023-06-16 05:00:00,1122,North,Fashion,Smartphone,3,11067,33201,2023-06
3991,2023-06-16 06:00:00,1547,East,Electronics,Shoes,1,16140,16140,2023-06
3992,2023-06-16 07:00:00,1231,South,Home Decor,Mixer,3,25872,77616,2023-06
3993,2023-06-16 08:00:00,1583,North,Fashion,Shoes,1,21964,21964,2023-06
3994,2023-06-16 09:00:00,1536,East,Electronics,Laptop,1,3977,3977,2023-06
3995,2023-06-16 10:00:00,1054,West,Home Decor,Jeans,3,23448,70344,2023-06
3996,2023-06-16 11:00:00,1372,West,Grocery,Smartphone,3,18906,56718,2023-06
3997,2023-06-16 12:00:00,1269,West,Electronics,Fryer,1,6111,6111,2023-06
3998,2023-06-16 13:00:00,1395,North,Grocery,Lamp,2,17521,35042,2023-06
3999,2023-06-16 14:00:00,1225,North,Electronics,Smartphone,1,35301,35301,2023-06
4000,2023-06-16 15:00:00,1166,East,Grocery,Mixer,3,25084,75252,2023-06
4001,2023-06-16 16:00:00,1223,South,Fashion,Lamp,1,18942,18942,2023-06
4002,2023-06-16 17:00:00,1510,North,Electronics,Jeans,2,20054,40108,2023-06
4003,2023-06-16 18:00:00,1407,East,Electronics,Lamp,2,34736,69472,2023-06
4004,2023-06-16 19:00:00,1557,East,Grocery,Fryer,1,14670,14670,2023-06
4005,2023-06-16 20:00:00,1222,South,Grocery,Smartphone,2,44953,89906,2023-06
4006,2023-06-16 21:00:00,1111,East,Home Decor,Rice Bag,3,1240,3720,2023-06
4007,2023-06-16 22:00:00,1214,North,Electronics,Shoes,3,14161,42483,2023-06
4008,2023-06-16 23:00:00,1506,East,Electronics,Smartphone,1,42611,42611,2023-06
4009,2023-06-17 00:00:00,1160,East,Electronics,Jeans,3,21792,65376,2023-06
4010,2023-06-17 01:00:00,1338,South,Electronics,Smartphone,1,11751,11751,2023-06
4011,2023-06-17 02:00:00,1126,East,Home Decor,Lamp,2,24894,49788,2023-06
4012,2023-06-17 03:00:00,1246,East,Grocery,T-Shirt,3,20144,60432,2023-06
4013,2023-06-17 04:00:00,1288,West,Fashion,Rice Bag,3,44900,134700,2023-06
4014,2023-06-17 05:00:00,1048,South,Electronics,Rice Bag,2,31914,63828,2023-06
4015,2023-06-17 06:00:00,1410,East,Grocery,Headphones,3,473,1419,2023-06
4016,2023-06-17 07:00:00,1320,East,Grocery,Jeans,3,17486,52458,2023-06
4017,2023-06-17 08:00:00,1599,North,Home Decor,Shoes,3,5971,17913,2023-06
4018,2023-06-17 09:00:00,1518,West,Grocery,Shoes,2,36371,72742,2023-06
4019,2023-06-17 10:00:00,1243,West,Fashion,Headphones,1,40233,40233,2023-06
4020,2023-06-17 11:00:00,1148,West,Home Decor,Laptop,1,27898,27898,2023-06
4021,2023-06-17 12:00:00,1517,North,Electronics,Mixer,1,17925,17925,2023-06
4022,2023-06-17 13:00:00,1128,East,Home Decor,Lamp,2,35622,71244,2023-06
4023,2023-06-17 14:00:00,1520,West,Fashion,Shoes,3,30504,91512,2023-06
4024,2023-06-17 15:00:00,1245,East,Home Decor,Shoes,1,42250,42250,2023-06
4025,2023-06-17 16:00:00,1127,East,Home Decor,Mixer,1,39903,39903,2023-06
4026,2023-06-17 17:00:00,1111,North,Electronics,Shoes,2,44633,89266,2023-06
4027,2023-06-17 18:00:00,1564,North,Home Decor,Smartphone,3,32514,97542,2023-06
4028,2023-06-17 19:00:00,1321,West,Fashion,T-Shirt,2,20573,41146,2023-06
4029,2023-06-17 20:00:00,1105,West,Fashion,Laptop,2,42128,84256,2023-06
4030,2023-06-17 21:00:00,1230,West,Grocery,Headphones,2,31102,62204,2023-06
4031,2023-06-17 22:00:00,1063,South,Electronics,Lamp,1,27937,27937,2023-06
4032,2023-06-17 23:00:00,1193,West,Grocery,Lamp,3,34040,102120,2023-06
4033,2023-06-18 00:00:00,1261,North,Electronics,Shoes,2,1614,3228,2023-06
4034,2023-06-18 01:00:00,1263,North,Fashion,Jeans,1,41185,41185,2023-06
4035,2023-06-18 02:00:00,1025,South,Electronics,Mixer,2,5837,11674,2023-06
4036,2023-06-18 03:00:00,1156,East,Home Decor,Fryer,2,39885,79770,2023-06
4037,2023-06-18 04:00:00,1415,West,Home Decor,Headphones,3,9727,29181,2023-06
4038,2023-06-18 05:00:00,1106,West,Grocery,Mixer,2,42466,84932,2023-06
4039,2023-06-18 06:00:00,1373,East,Electronics,Jeans,2,1201,2402,2023-06
4040,2023-06-18 07:00:00,1410,East,Grocery,Lamp,2,8808,17616,2023-06
4041,2023-06-18 08:00:00,1307,East,Electronics,Lamp,2,30570,61140,2023-06
4042,2023-06-18 09:00:00,1115,East,Home Decor,Lamp,3,10281,30843,2023-06
4043,2023-06-18 10:00:00,1598,North,Electronics,Lamp,2,33141,66282,2023-06
4044,2023-06-18 11:00:00,1364,West,Grocery,Rice Bag,3,11958,35874,2023-06
4045,2023-06-18 12:00:00,1403,North,Home Decor,Mixer,1,192,192,2023-06
4046,2023-06-18 13:00:00,1013,East,Grocery,Rice Bag,2,41507,83014,2023-06
4047,2023-06-18 14:00:00,1537,North,Fashion,Laptop,1,31429,31429,2023-06
4048,2023-06-18 15:00:00,1038,West,Fashion,Shoes,1,14592,14592,2023-06
4049,2023-06-18 16:00:00,1454,South,Fashion,Mixer,2,21794,43588,2023-06
4050,2023-06-18 17:00:00,1449,North,Electronics,Headphones,2,32239,64478,2023-06
4051,2023-06-18 18:00:00,1022,South,Grocery,Lamp,1,31443,31443,2023-06
4052,2023-06-18 19:00:00,1355,West,Grocery,Smartphone,3,32862,98586,2023-06
4053,2023-06-18 20:00:00,1015,North,Electronics,Smartphone,3,14791,44373,2023-06
4054,2023-06-18 21:00:00,1366,West,Electronics,Rice Bag,2,27629,55258,2023-06
4055,2023-06-18 22:00:00,1530,East,Grocery,Lamp,2,36612,73224,2023-06
4056,2023-06-18 23:00:00,1535,South,Electronics,Laptop,1,22016,22016,2023-06
4057,2023-06-19 00:00:00,1139,West,Home Decor,Laptop,1,22754,22754,2023-06
4058,2023-06-19 01:00:00,1225,West,Electronics,Lamp,2,6147,12294,2023-06
4059,2023-06-19 02:00:00,1233,West,Home Decor,Fryer,2,23039,46078,2023-06
4060,2023-06-19 03:00:00,1578,West,Electronics,Headphones,1,22852,22852,2023-06
4061,2023-06-19 04:00:00,1013,West,Electronics,Laptop,3,16056,48168,2023-06
4062,2023-06-19 05:00:00,1361,West,Home Decor,Lamp,3,2494,7482,2023-06
4063,2023-06-19 06:00:00,1149,South,Home Decor,Mixer,1,27513,27513,2023-06
4064,2023-06-19 07:00:00,1431,South,Home Decor,Lamp,2,21417,42834,2023-06
4065,2023-06-19 08:00:00,1032,North,Home Decor,Shoes,3,31307,93921,2023-06
4066,2023-06-19 09:00:00,1419,South,Home Decor,Jeans,2,34270,68540,2023-06
4067,2023-06-19 10:00:00,1111,North,Fashion,Headphones,3,36076,108228,2023-06
4068,2023-06-19 11:00:00,1495,South,Grocery,Fryer,3,19435,58305,2023-06
4069,2023-06-19 12:00:00,1111,South,Fashion,Shoes,2,43142,86284,2023-06
4070,2023-06-19 13:00:00,1121,East,Grocery,Mixer,1,20641,20641,2023-06
4071,2023-06-19 14:00:00,1115,East,Home Decor,Jeans,3,1262,3786,2023-06
4072,2023-06-19 15:00:00,1347,South,Electronics,Smartphone,1,13094,13094,2023-06
